ID,Games,Wins,Home Wins,Away Wins,Neutral Wins,Losses,Home Losses,Away Losses,Neutral Losses,home_wscore,away_wscore,neutral_wscore
N675,34.0,22.0,12.0,5.0,5.0,12.0,5.0,5.0,2.0,45.58967390450755,45.67103860399346,9.743480172338678
N674,31.0,16.0,12.0,3.0,1.0,15.0,4.0,7.0,4.0,47.362664737201726,46.38127493382586,0.0
N677,31.0,7.0,3.0,3.0,1.0,24.0,9.0,13.0,2.0,44.02180603424515,45.72261976427805,0.0
N676,34.0,28.0,18.0,5.0,5.0,6.0,1.0,4.0,2.0,47.41721096918465,46.918813022094156,11.119131977722466
N671,32.0,26.0,12.0,9.0,5.0,6.0,2.0,1.0,3.0,46.87208578437381,47.86800711332088,10.736104966261571
N670,32.0,19.0,13.0,3.0,3.0,13.0,3.0,8.0,2.0,48.01508928133172,44.30192473254299,8.901298460402993
N673,31.0,21.0,15.0,4.0,2.0,10.0,3.0,6.0,1.0,47.6952391399678,46.09548064744792,11.268328424436847
N672,31.0,17.0,9.0,6.0,2.0,14.0,6.0,7.0,1.0,44.91885044021004,46.413929903519964,1.3862943611198906
M766,32.0,22.0,13.0,8.0,1.0,10.0,4.0,6.0,1.0,49.90665628609811,50.184111672061476,0.0
M767,29.0,9.0,7.0,2.0,0,20.0,10.0,9.0,1.0,45.447241134130174,43.96580465283116,0.0
M764,32.0,17.0,11.0,4.0,2.0,15.0,6.0,8.0,1.0,49.86528775518146,48.613478550029285,0.0
M765,27.0,22.0,10.0,11.0,1.0,5.0,1.0,3.0,1.0,45.97001017790101,47.44779079924852,0.0
M762,29.0,10.0,5.0,4.0,1.0,19.0,6.0,12.0,1.0,46.95082174211894,45.561706566624544,0.0
M760,28.0,6.0,3.0,3.0,0,22.0,5.0,13.0,4.0,44.86332894452103,45.72543989275825,0.0
M761,26.0,13.0,7.0,6.0,0,13.0,4.0,8.0,1.0,44.70444837334369,45.70225575105138,0.0
M768,31.0,25.0,16.0,7.0,2.0,6.0,1.0,4.0,1.0,47.887684339841236,45.66605323780993,0.0
M769,32.0,14.0,8.0,3.0,3.0,18.0,9.0,6.0,3.0,45.842371615198665,46.957524335751344,11.604340644858897
F600,28.0,13.0,6.0,5.0,2.0,15.0,4.0,10.0,1.0,40.45396384242704,39.43050697276569,0.0
F601,7.0,1.0,0,1.0,0,6.0,1.0,6.0,1.0,0.0,37.82827728334582,0.0
F602,29.0,18.0,10.0,6.0,2.0,11.0,1.0,9.0,1.0,41.863602944416535,41.71872189875213,0.0
F603,30.0,23.0,13.0,7.0,3.0,7.0,3.0,3.0,1.0,41.42216303595943,41.9654324679349,5.3368968485155115
F604,30.0,16.0,9.0,5.0,2.0,14.0,4.0,8.0,2.0,43.080258961819624,43.268615050709876,5.962378966212885
F605,31.0,27.0,15.0,10.0,2.0,4.0,1.0,4.0,1.0,42.365632859740046,43.19223516146788,5.674239227849226
F606,29.0,17.0,13.0,3.0,1.0,12.0,4.0,8.0,1.0,43.233679701517296,40.78527069768732,0.0
F607,29.0,23.0,12.0,9.0,2.0,6.0,1.0,5.0,1.0,42.41348751733854,42.30315591207217,6.075192762638694
F608,26.0,8.0,5.0,3.0,0,18.0,4.0,14.0,1.0,40.80157471194422,38.4761953135744,0.0
M838,31.0,23.0,13.0,10.0,0,8.0,3.0,5.0,1.0,49.976965087884956,49.2114584810077,0.0
M839,30.0,17.0,15.0,2.0,0,13.0,2.0,10.0,1.0,49.82203642168723,44.0431554494,0.0
M836,32.0,20.0,11.0,7.0,2.0,12.0,1.0,9.0,2.0,47.6783764944453,47.60174987685116,0.0
M837,28.0,10.0,7.0,2.0,1.0,18.0,5.0,12.0,1.0,46.08878841077861,45.317040095558845,9.412254839088142
M834,28.0,10.0,8.0,2.0,0,18.0,4.0,13.0,1.0,46.46611472617603,46.091824225460975,0.0
M835,31.0,25.0,12.0,9.0,4.0,6.0,1.0,3.0,2.0,46.72869747913616,47.89236401673172,0.0
M832,25.0,10.0,4.0,6.0,0,15.0,6.0,7.0,2.0,45.7540879922649,47.00863249196937,0.0
M833,30.0,9.0,7.0,1.0,1.0,21.0,6.0,13.0,2.0,45.738456962055984,45.273292067980464,10.849095957258847
M830,30.0,15.0,11.0,4.0,0,15.0,6.0,7.0,2.0,47.275832229007335,48.75209846910506,0.0
M831,32.0,19.0,12.0,4.0,3.0,13.0,2.0,8.0,3.0,48.9176667125264,48.57144603587211,11.02142904490631
I698,28.0,16.0,14.0,2.0,0,12.0,3.0,8.0,1.0,39.58287505886469,39.992695711236784,0.0
I699,30.0,22.0,14.0,5.0,3.0,8.0,1.0,8.0,1.0,41.198431581080165,39.86186943764179,0.0
I695,29.0,20.0,14.0,5.0,1.0,9.0,2.0,6.0,1.0,39.74076971290542,40.3942145815579,0.0
I692,26.0,3.0,1.0,2.0,0,23.0,12.0,10.0,1.0,0.0,36.88176461651575,0.0
I693,28.0,3.0,3.0,0,0,25.0,7.0,16.0,2.0,35.04465482842808,0.0,0.0
I690,27.0,8.0,6.0,1.0,1.0,19.0,5.0,12.0,2.0,37.96439988827701,34.84673634804494,0.0
J771,29.0,13.0,8.0,2.0,3.0,16.0,5.0,10.0,1.0,41.90812966767982,41.151188928250974,0.0
J772,25.0,8.0,5.0,1.0,2.0,17.0,6.0,9.0,2.0,40.95301436652084,39.753975735486215,1.749199854809259
J773,27.0,12.0,9.0,2.0,1.0,15.0,2.0,12.0,1.0,39.70556386569416,35.28841994657043,0.0
J774,26.0,11.0,8.0,3.0,0,15.0,3.0,11.0,1.0,41.86971770649172,40.362708906401366,0.0
J775,28.0,2.0,1.0,0,1.0,26.0,11.0,11.0,4.0,35.98679105991058,0.0,0.0
J776,28.0,13.0,8.0,5.0,0,15.0,4.0,11.0,1.0,42.459996443123956,42.88284982297033,0.0
J777,27.0,14.0,10.0,4.0,0,13.0,2.0,11.0,1.0,43.31346687298505,40.63673915290563,0.0
J778,27.0,9.0,9.0,0,0,18.0,7.0,11.0,1.0,43.627734544307444,0.0,0.0
J779,30.0,19.0,9.0,5.0,5.0,11.0,1.0,7.0,3.0,42.45146981232949,42.17832276707074,2.2512917986064953
D690,26.0,6.0,5.0,0,1.0,20.0,7.0,13.0,1.0,40.68991833137299,0.0,0.0
D693,27.0,12.0,8.0,3.0,1.0,15.0,3.0,11.0,1.0,39.55725863550107,38.38515177796973,0.0
D692,25.0,18.0,10.0,7.0,1.0,7.0,2.0,4.0,1.0,39.403882833230426,39.729864970481756,0.0
D695,31.0,18.0,14.0,1.0,3.0,13.0,3.0,8.0,2.0,40.6040966107425,39.69072081450315,0.0
D699,25.0,7.0,5.0,2.0,0,18.0,8.0,10.0,1.0,37.011024526249926,39.12716404556915,0.0
D698,31.0,19.0,11.0,6.0,2.0,12.0,4.0,6.0,2.0,41.06353027273765,40.49847224255892,0.0
K737,27.0,12.0,9.0,3.0,0,15.0,7.0,8.0,1.0,42.84507128445914,42.48150988685309,0.0
K736,26.0,12.0,7.0,5.0,0,14.0,5.0,8.0,1.0,43.40338683668446,42.96502210956847,0.0
K734,27.0,3.0,3.0,0,0,24.0,7.0,15.0,2.0,40.14377171872222,0.0,0.0
K733,26.0,10.0,4.0,5.0,1.0,16.0,5.0,10.0,1.0,43.75374004499214,41.6921349199946,0.0
K732,28.0,11.0,7.0,4.0,0,17.0,5.0,9.0,3.0,43.031364233745656,42.93037082788493,0.0
K731,31.0,24.0,16.0,5.0,3.0,7.0,1.0,5.0,1.0,43.98907095821523,43.372401924106036,5.80764186418776
K730,27.0,7.0,6.0,1.0,0,20.0,6.0,13.0,1.0,42.96268817599055,42.79115879199919,0.0
K739,27.0,11.0,7.0,3.0,1.0,16.0,5.0,10.0,1.0,42.70851938951413,40.260295544129626,0.0
K738,28.0,9.0,9.0,0,0,19.0,5.0,12.0,2.0,41.76441415797588,0.0,0.0
C639,27.0,11.0,8.0,3.0,0,16.0,3.0,10.0,3.0,40.92980484435027,39.204227031547596,0.0
C636,36.0,33.0,18.0,8.0,7.0,3.0,1.0,3.0,1.0,40.183804233787185,39.91002573361391,0.0
C637,28.0,17.0,14.0,2.0,1.0,11.0,2.0,8.0,1.0,38.73610433625355,38.669830290500705,0.0
C634,24.0,10.0,7.0,3.0,0,14.0,4.0,10.0,1.0,36.17563130199718,36.30051392422408,0.0
C635,27.0,11.0,6.0,5.0,0,16.0,7.0,7.0,2.0,37.306891706697996,38.85801386654171,0.0
C632,25.0,12.0,8.0,4.0,0,13.0,2.0,11.0,1.0,37.144250838862284,36.95548295273708,0.0
C633,27.0,8.0,5.0,3.0,0,19.0,9.0,10.0,1.0,38.4509988837675,39.78790881867874,0.0
N842,29.0,20.0,9.0,9.0,2.0,9.0,3.0,4.0,2.0,46.64261136363431,47.60730701891504,0.0
N843,34.0,23.0,11.0,7.0,5.0,11.0,3.0,5.0,3.0,46.905765422302366,48.58778539040225,9.306142854821902
N840,33.0,25.0,18.0,6.0,1.0,8.0,1.0,4.0,3.0,47.972025075758566,47.35735189541075,0.0
N841,32.0,17.0,9.0,5.0,3.0,15.0,7.0,6.0,2.0,46.953816320202364,47.100923863449914,9.744228011338874
N846,32.0,16.0,13.0,1.0,2.0,16.0,3.0,10.0,3.0,46.31927797597292,40.54980885789296,0.0
N847,29.0,9.0,6.0,2.0,1.0,20.0,8.0,11.0,1.0,47.1000065775483,44.65177173555622,0.6931471805599453
N844,31.0,22.0,13.0,7.0,2.0,9.0,1.0,7.0,1.0,48.135179914579254,46.34516931427139,1.3652409519220583
N845,30.0,16.0,11.0,3.0,2.0,14.0,3.0,10.0,1.0,48.119179496284126,45.24722087930372,0.6931471805599453
N848,29.0,10.0,6.0,4.0,0,19.0,6.0,12.0,1.0,45.68037124373049,44.14439129094418,0.0
N849,31.0,19.0,13.0,4.0,2.0,12.0,3.0,7.0,2.0,47.626933031414865,48.324702153923674,2.382627800667582
C841,27.0,8.0,5.0,3.0,0,19.0,7.0,9.0,3.0,39.170428052334444,39.85155739616161,0.0
E693,28.0,14.0,6.0,6.0,2.0,14.0,3.0,10.0,1.0,41.30009967226377,41.38962547177465,0.0
E690,27.0,12.0,7.0,4.0,1.0,15.0,4.0,11.0,1.0,42.0110484484694,43.247536745999064,0.0
O607,31.0,25.0,13.0,6.0,6.0,6.0,1.0,3.0,2.0,42.630824849108265,42.890383241243825,0.28768207245178085
O606,33.0,21.0,13.0,3.0,5.0,12.0,2.0,8.0,2.0,43.76374200842166,43.351996971906345,7.981072551429015
A799,27.0,15.0,6.0,8.0,1.0,12.0,4.0,7.0,1.0,38.05513775331094,40.069271869509166,0.0
A798,29.0,15.0,9.0,6.0,0,14.0,6.0,6.0,2.0,43.10274965036953,42.55204443491547,0.0
O603,33.0,23.0,12.0,6.0,5.0,10.0,4.0,5.0,1.0,43.537436001506705,43.904415983610605,7.979966552125819
O602,31.0,17.0,11.0,5.0,1.0,14.0,4.0,7.0,3.0,42.67359064669209,42.34803006264977,0.0
O601,26.0,5.0,2.0,3.0,0,21.0,10.0,11.0,1.0,39.20263295825298,40.22992941483563,0.0
O600,30.0,7.0,6.0,1.0,0,23.0,6.0,16.0,1.0,42.449114909397494,38.84938793625426,0.0
A793,29.0,20.0,10.0,9.0,1.0,9.0,4.0,4.0,1.0,41.57264315327457,41.24604813888024,2.1400661634962708
A792,25.0,10.0,4.0,4.0,2.0,15.0,5.0,9.0,1.0,41.566658492393806,42.27438428985541,2.1400661634962708
A791,27.0,15.0,6.0,6.0,3.0,12.0,2.0,8.0,2.0,42.39590692194688,42.73999320863867,0.0
A790,28.0,14.0,11.0,2.0,1.0,14.0,5.0,8.0,1.0,42.59595696556163,41.12820071991273,0.0
A797,24.0,10.0,7.0,3.0,0,14.0,2.0,11.0,1.0,43.31512242749366,41.820067509252446,0.0
A796,29.0,28.0,13.0,11.0,4.0,1.0,1.0,1.0,1.0,43.03180245627983,42.702200190121815,2.1400661634962708
A795,24.0,9.0,5.0,3.0,1.0,15.0,5.0,9.0,1.0,38.238424598271145,38.78790567889977,0.0
A794,27.0,11.0,7.0,2.0,2.0,16.0,4.0,11.0,1.0,41.06174650182827,40.423617551932686,0.0
E695,29.0,17.0,15.0,2.0,0,12.0,4.0,8.0,1.0,44.50347971277704,42.40230504624486,0.0
A537,24.0,4.0,1.0,3.0,0,20.0,10.0,9.0,1.0,35.1828082939665,40.98047858045743,0.0
A536,28.0,15.0,11.0,4.0,0,13.0,4.0,8.0,1.0,40.16684984534088,40.01489693364346,0.0
A535,26.0,18.0,9.0,9.0,0,8.0,2.0,4.0,2.0,41.59009743263496,42.25892606167277,0.0
A534,28.0,13.0,8.0,4.0,1.0,15.0,4.0,8.0,3.0,42.20575046460711,41.61997799234429,0.0
A533,26.0,15.0,6.0,7.0,2.0,11.0,2.0,8.0,1.0,37.80058978832112,38.45095073516728,0.0
A531,26.0,10.0,4.0,5.0,1.0,16.0,6.0,8.0,2.0,38.549489714083734,38.31082846221088,0.0
A530,29.0,22.0,12.0,7.0,3.0,7.0,1.0,4.0,2.0,43.93209181715535,43.357709010352444,3.7416300194994654
A539,27.0,17.0,11.0,6.0,0,10.0,3.0,7.0,1.0,41.74950452745777,40.85109212231114,0.0
A538,25.0,12.0,7.0,4.0,1.0,13.0,3.0,8.0,2.0,40.29868352881396,40.33394057720931,0.0
M599,26.0,9.0,8.0,1.0,0,17.0,4.0,12.0,1.0,48.81326449271061,46.77834537369612,0.0
M598,30.0,7.0,5.0,1.0,1.0,23.0,6.0,13.0,4.0,46.68469031819507,40.33174384587922,0.0
M591,31.0,10.0,4.0,5.0,1.0,21.0,7.0,13.0,1.0,48.824391207029294,45.12633025413281,0.0
M590,33.0,15.0,11.0,3.0,1.0,18.0,4.0,11.0,3.0,47.704281262132035,45.20935049290251,0.0
M593,30.0,13.0,7.0,5.0,1.0,17.0,3.0,11.0,3.0,46.2885400498196,46.722167777481104,0.0
M592,32.0,21.0,15.0,3.0,3.0,11.0,4.0,6.0,1.0,48.17963329326398,45.91285083633907,10.30605067617983
M595,33.0,19.0,13.0,4.0,2.0,14.0,4.0,6.0,4.0,49.05516751194941,48.34693679897086,0.0
M594,28.0,8.0,7.0,1.0,0,20.0,9.0,11.0,1.0,47.71223998493377,47.704281262132035,0.0
M597,31.0,12.0,10.0,2.0,0,19.0,6.0,12.0,1.0,45.98189763252613,46.25966313760677,0.0
M596,28.0,11.0,7.0,4.0,0,17.0,7.0,9.0,1.0,47.91697410010025,48.21715564823476,0.0
G639,31.0,26.0,11.0,11.0,4.0,5.0,1.0,3.0,2.0,43.93839764214815,43.73796329856831,9.589957617115816
G632,28.0,9.0,6.0,3.0,0,19.0,7.0,12.0,1.0,42.372862978946415,42.68551966464452,0.0
G633,28.0,16.0,9.0,7.0,0,12.0,3.0,6.0,3.0,44.633129976279115,43.433953973729174,0.0
G630,24.0,3.0,2.0,1.0,0,21.0,4.0,16.0,1.0,39.90135710085408,0.0,0.0
G631,28.0,13.0,6.0,4.0,3.0,15.0,5.0,8.0,2.0,41.35715184436684,41.4161276834594,0.0
G636,30.0,27.0,12.0,10.0,5.0,3.0,1.0,1.0,2.0,43.86061937947078,43.75256117609178,9.085460966542657
G637,29.0,13.0,12.0,0,1.0,16.0,5.0,10.0,1.0,44.836149923726225,0.0,0.0
G634,29.0,13.0,7.0,5.0,1.0,16.0,5.0,10.0,1.0,43.77960957392943,43.923762437803205,0.0
G635,29.0,14.0,7.0,4.0,3.0,15.0,5.0,9.0,1.0,42.920571506952555,42.434901268788295,0.0
I843,28.0,15.0,9.0,3.0,3.0,13.0,4.0,7.0,2.0,39.83028471515818,38.15852035173544,6.049418940368538
I842,27.0,13.0,6.0,5.0,2.0,14.0,5.0,8.0,1.0,39.650417384665936,40.18307727279543,0.0
I841,28.0,12.0,5.0,5.0,2.0,16.0,5.0,8.0,3.0,37.583622240552195,38.373773241486965,0.0
I840,30.0,19.0,11.0,6.0,2.0,11.0,3.0,7.0,1.0,39.970290816314765,38.785161018409156,0.0
I847,28.0,7.0,5.0,1.0,1.0,21.0,7.0,13.0,1.0,37.1621418057507,37.63581153701436,0.0
I846,30.0,20.0,10.0,7.0,3.0,10.0,4.0,4.0,2.0,40.266475050399684,40.32151696503051,0.0
I845,28.0,18.0,9.0,8.0,1.0,10.0,3.0,7.0,1.0,39.08959199857132,39.141829542013944,0.0
I844,27.0,16.0,10.0,6.0,0,11.0,3.0,8.0,1.0,39.55316278159011,37.81173912879191,0.0
I849,30.0,24.0,15.0,5.0,4.0,6.0,1.0,6.0,1.0,41.25497809890712,40.46117252405675,6.488926270415839
I848,26.0,14.0,8.0,5.0,1.0,12.0,4.0,7.0,1.0,37.435449738760546,38.12704544504992,0.0
B839,29.0,23.0,12.0,10.0,1.0,6.0,3.0,2.0,1.0,43.748579951677144,44.33160823548342,0.0
B838,27.0,10.0,7.0,3.0,0,17.0,8.0,8.0,1.0,42.195223653085215,42.2120088057156,0.0
B836,28.0,14.0,9.0,5.0,0,14.0,4.0,9.0,1.0,45.751052567362834,43.73877433470547,0.0
B835,26.0,11.0,6.0,5.0,0,15.0,5.0,10.0,1.0,42.07031215645799,41.2762243703031,0.0
B834,27.0,17.0,8.0,9.0,0,10.0,4.0,5.0,1.0,43.049861479242125,43.59983234115208,0.0
B833,24.0,11.0,7.0,4.0,0,13.0,1.0,12.0,1.0,41.678777998971086,41.39208205049438,0.0
B832,25.0,9.0,5.0,4.0,0,16.0,5.0,11.0,1.0,40.80579914321064,41.62190470010888,0.0
B831,30.0,14.0,10.0,3.0,1.0,16.0,4.0,8.0,4.0,42.0575658202175,42.49843128173914,0.0
B830,30.0,18.0,11.0,4.0,3.0,12.0,3.0,8.0,1.0,43.39770955350906,42.127365278373524,0.0
I832,26.0,4.0,4.0,0,0,22.0,6.0,13.0,3.0,38.20837366417418,0.0,0.0
I833,24.0,9.0,5.0,3.0,1.0,15.0,5.0,10.0,1.0,36.53253259651169,37.79192455082308,0.0
I830,29.0,17.0,13.0,3.0,1.0,12.0,4.0,7.0,1.0,39.711215367497466,39.40192820559215,0.0
I831,29.0,15.0,11.0,3.0,1.0,14.0,4.0,8.0,2.0,40.24283346955642,39.93751001538909,0.0
I836,30.0,26.0,13.0,8.0,5.0,4.0,1.0,4.0,1.0,39.74969924264852,39.71467602411643,0.0
I835,26.0,13.0,8.0,5.0,0,13.0,4.0,8.0,1.0,38.87536590488602,39.59582399598634,0.0
A645,27.0,15.0,6.0,5.0,4.0,12.0,3.0,7.0,2.0,41.876117672009805,40.047969026426614,1.6094379124341003
L598,29.0,13.0,7.0,5.0,1.0,16.0,5.0,10.0,1.0,46.135129673154516,45.22025839459002,0.0
L599,31.0,23.0,13.0,6.0,4.0,8.0,1.0,5.0,2.0,46.654628646077946,47.30123078990648,9.475273129910184
A644,26.0,3.0,3.0,0,0,23.0,7.0,13.0,3.0,37.88513818011988,0.0,0.0
L592,34.0,29.0,18.0,5.0,6.0,5.0,1.0,4.0,1.0,46.9519233033295,47.157801800092344,11.134709454954452
L593,31.0,18.0,8.0,6.0,4.0,13.0,2.0,9.0,2.0,44.20451205071992,43.93983318794834,4.347046915777855
L590,30.0,15.0,10.0,5.0,0,15.0,2.0,12.0,1.0,46.90289925170076,46.20216593811541,0.0
L596,30.0,18.0,11.0,6.0,1.0,12.0,3.0,7.0,2.0,46.66616846323299,47.76124520963463,0.0
L597,31.0,22.0,15.0,7.0,0,9.0,3.0,5.0,1.0,46.99653729209535,46.063884453969806,0.0
L594,27.0,10.0,7.0,3.0,0,17.0,4.0,13.0,1.0,46.707201230415976,43.743602801087675,0.0
L595,32.0,20.0,14.0,4.0,2.0,12.0,3.0,8.0,1.0,48.57188909169246,46.948404260797055,0.0
J806,27.0,10.0,4.0,4.0,2.0,17.0,7.0,8.0,2.0,37.20626670836732,39.701916104231614,0.0
J807,28.0,15.0,8.0,6.0,1.0,13.0,4.0,8.0,1.0,40.500447311335165,40.26764035860901,0.0
A643,25.0,10.0,9.0,1.0,0,15.0,4.0,10.0,1.0,42.307027821099844,35.86887541892403,0.0
A642,25.0,7.0,7.0,0,0,18.0,3.0,13.0,2.0,38.90955160033353,0.0,0.0
B659,28.0,6.0,5.0,1.0,0,22.0,9.0,13.0,1.0,43.33642029437213,42.195223653085215,0.0
B658,27.0,9.0,7.0,2.0,0,18.0,6.0,12.0,1.0,43.05826155478208,41.6894091167888,0.0
B653,27.0,13.0,8.0,5.0,0,14.0,5.0,9.0,1.0,42.694572191978246,43.36099172188011,0.0
B652,27.0,6.0,4.0,2.0,0,21.0,9.0,12.0,1.0,40.85756802398283,41.43234255565945,0.0
B651,31.0,23.0,11.0,7.0,5.0,8.0,3.0,4.0,1.0,43.296092598651946,44.42499602828951,0.0
B650,27.0,14.0,6.0,8.0,0,13.0,4.0,9.0,1.0,43.07613607480172,43.305901917445645,0.0
B657,28.0,10.0,4.0,6.0,0,18.0,7.0,8.0,3.0,40.36382253502633,42.61583463863072,0.0
B655,30.0,10.0,9.0,0,1.0,20.0,6.0,10.0,4.0,43.45378748508112,0.0,0.0
B654,27.0,12.0,8.0,4.0,0,15.0,5.0,10.0,1.0,43.46501320935647,41.843475061447286,0.0
P688,29.0,19.0,12.0,6.0,1.0,10.0,1.0,9.0,1.0,44.89025865262814,44.818659420617834,0.0
P689,27.0,12.0,8.0,2.0,2.0,15.0,3.0,11.0,1.0,43.75865894952286,40.423724426324526,3.4133455155978027
P682,31.0,22.0,12.0,8.0,2.0,9.0,1.0,8.0,1.0,44.075857394664595,45.73002089719866,6.055143323771165
P683,31.0,17.0,10.0,4.0,3.0,14.0,2.0,10.0,2.0,44.238506892652445,42.70379744855838,0.4054651081081644
P680,29.0,19.0,11.0,7.0,1.0,10.0,1.0,9.0,1.0,46.67857760441104,47.59110917694754,0.0
P681,29.0,11.0,7.0,2.0,2.0,18.0,4.0,14.0,1.0,45.88876922791973,42.93111118283651,0.0
P686,32.0,11.0,8.0,3.0,0,21.0,5.0,16.0,1.0,45.13771195134347,43.727432083533934,0.0
P687,29.0,21.0,11.0,9.0,1.0,8.0,2.0,3.0,3.0,46.047774184265386,44.0149407231709,0.0
P685,32.0,13.0,7.0,5.0,1.0,19.0,2.0,14.0,3.0,42.59434426164548,41.115659646267886,0.0
N619,31.0,8.0,8.0,0,0,23.0,5.0,14.0,4.0,46.25650358335475,0.0,0.0
N618,29.0,4.0,2.0,1.0,1.0,25.0,7.0,15.0,3.0,39.97135100500943,44.94963784718653,0.0
N613,30.0,13.0,11.0,2.0,0,17.0,9.0,7.0,1.0,47.00296752389254,46.81173511373066,0.0
N612,27.0,13.0,6.0,7.0,0,14.0,6.0,8.0,1.0,45.8374039192302,47.664313419047176,0.0
N611,33.0,7.0,4.0,1.0,2.0,26.0,8.0,16.0,2.0,47.022826515272044,44.674447823255726,0.0
N610,31.0,15.0,5.0,6.0,4.0,16.0,6.0,8.0,2.0,46.49504476016998,46.80719840232635,0.6931471805599453
N617,32.0,21.0,12.0,6.0,3.0,11.0,3.0,7.0,1.0,45.95809987642138,45.801716917139466,2.9311937524164198
N616,32.0,18.0,12.0,6.0,0,14.0,4.0,10.0,1.0,46.728092716205715,48.122540011555955,0.0
N615,31.0,20.0,9.0,8.0,3.0,11.0,3.0,6.0,2.0,47.597113899223,48.380411903937194,0.0
N614,27.0,6.0,2.0,4.0,0,21.0,10.0,11.0,1.0,44.22850341696617,45.72092324499279,0.0
H574,29.0,17.0,9.0,6.0,2.0,12.0,3.0,7.0,2.0,41.82076881559872,43.017337039226916,0.0
H575,28.0,8.0,5.0,2.0,1.0,20.0,7.0,11.0,2.0,41.08042593206992,42.52016268606892,0.0
D596,27.0,12.0,9.0,2.0,1.0,15.0,4.0,9.0,2.0,41.39408181932364,39.60392274221289,0.0
H577,30.0,24.0,15.0,3.0,6.0,6.0,1.0,6.0,1.0,43.10731071376875,41.796145479847446,5.731721843345443
H570,29.0,15.0,8.0,5.0,2.0,14.0,5.0,8.0,1.0,41.64711802236207,40.70544412775835,0.0
H571,27.0,15.0,11.0,4.0,0,12.0,1.0,11.0,1.0,40.49914542855495,40.30731275335061,0.0
H572,32.0,17.0,10.0,2.0,5.0,15.0,3.0,9.0,3.0,44.753346316527114,38.2549576132756,0.0
H573,28.0,16.0,13.0,3.0,0,12.0,3.0,8.0,1.0,43.40842549265775,41.753267750311664,0.0
M784,31.0,15.0,10.0,5.0,0,16.0,2.0,10.0,4.0,46.72343901840283,48.83557508037173,0.0
M785,30.0,7.0,4.0,2.0,1.0,23.0,9.0,13.0,1.0,47.02893463080296,47.33639123723701,0.0
M786,32.0,19.0,14.0,4.0,1.0,13.0,5.0,6.0,2.0,50.64684114881163,50.1747276131703,0.0
M787,29.0,9.0,5.0,3.0,1.0,20.0,9.0,10.0,1.0,46.34891980373763,45.84235703360639,12.060921624788842
M780,31.0,16.0,11.0,3.0,2.0,15.0,5.0,9.0,1.0,49.13205459385212,48.02312631210521,0.0
M781,30.0,24.0,14.0,6.0,4.0,6.0,1.0,5.0,1.0,48.95170959078873,46.13644472935107,12.699763707545523
M782,30.0,6.0,5.0,1.0,0,24.0,9.0,14.0,1.0,49.449252052960226,44.055624578263796,0.0
M783,33.0,26.0,16.0,7.0,3.0,7.0,1.0,5.0,1.0,49.51925543257864,47.16610773106594,12.270557883998249
F628,33.0,22.0,12.0,4.0,6.0,11.0,4.0,6.0,1.0,43.11597588272479,41.7349004093683,5.785618445267071
F629,29.0,24.0,15.0,6.0,3.0,5.0,1.0,4.0,1.0,42.96808781345213,42.6384674660025,5.617437542209732
F626,31.0,20.0,12.0,4.0,4.0,11.0,2.0,8.0,1.0,42.25417847117827,42.35143389789942,5.656516148855111
F627,31.0,21.0,11.0,6.0,4.0,10.0,2.0,6.0,2.0,40.45846787136138,40.111206269981345,4.11414718951828
F624,29.0,21.0,13.0,7.0,1.0,8.0,2.0,5.0,1.0,41.79587099778176,42.8686710064053,0.0
F625,33.0,21.0,14.0,4.0,3.0,12.0,2.0,7.0,3.0,42.423925936412786,41.75121192184983,3.7281001672672174
F622,28.0,11.0,9.0,2.0,0,17.0,6.0,10.0,1.0,41.73317231509651,41.26591758874052,0.0
F623,31.0,24.0,13.0,7.0,4.0,7.0,1.0,5.0,2.0,42.77237406669255,43.14581554273665,4.11414718951828
F620,25.0,4.0,3.0,1.0,0,21.0,9.0,12.0,1.0,39.137761498828354,36.23616595145388,0.0
F621,26.0,12.0,6.0,5.0,1.0,14.0,6.0,6.0,2.0,40.161094721920605,40.70030680039769,0.0
R617,30.0,18.0,12.0,5.0,1.0,12.0,4.0,7.0,1.0,45.45439415474311,45.86424767647871,0.0
R616,30.0,12.0,7.0,4.0,1.0,18.0,5.0,12.0,1.0,45.31848642469505,43.92013572706126,2.159484249353372
R615,31.0,6.0,5.0,1.0,0,25.0,9.0,14.0,2.0,45.546554493957686,41.714606950316934,0.0
R614,28.0,15.0,8.0,6.0,1.0,13.0,5.0,7.0,1.0,43.262709804747026,43.857628121661634,0.0
R613,30.0,16.0,13.0,3.0,0,14.0,6.0,7.0,1.0,44.54911937140388,40.353671964837694,0.0
R612,27.0,18.0,12.0,6.0,0,9.0,1.0,8.0,1.0,45.78409831595952,45.07996004989897,0.0
R611,30.0,17.0,10.0,7.0,0,13.0,4.0,8.0,1.0,46.936802921055154,45.26598238209679,0.0
R610,31.0,14.0,7.0,7.0,0,17.0,7.0,8.0,2.0,45.811047516995046,45.87301354204574,0.0
R619,29.0,6.0,4.0,2.0,0,23.0,6.0,13.0,4.0,42.03405278328178,42.24432609805513,0.0
R618,28.0,11.0,4.0,3.0,4.0,17.0,5.0,12.0,1.0,42.16471628678305,44.12980803810846,0.8472978603872037
J758,30.0,14.0,7.0,4.0,3.0,16.0,7.0,9.0,1.0,41.84418864554383,42.740898882959144,2.3513752571634776
